Cruise,Station,Date,Depth,Latitude,Longitude,Temperature,Salinity,Nitrate,Silicate,Phosphate
GreenEdge_Amundsen,G324,6/21/16,0.862,68.981,-62.348,-1.5475,32.279,4.114,9.875,0.892
GreenEdge_Amundsen,G403,6/25/16,55.073,68.033,-61.653,-1.466,32.7742,8.627,13.328,1.184
GreenEdge_Amundsen,G403,6/25/16,38.223,68.033,-61.653,-1.6089,32.5151,6.902,11.144,1.127
GreenEdge_Amundsen,G403,6/25/16,23.897,68.033,-61.653,-1.6144,32.4405,6.31,10.367,1.067
GreenEdge_Amundsen,G403,6/25/16,14.825,68.033,-61.653,-1.5986,32.3684,5.736,9.406,1.009
GreenEdge_Amundsen,G403,6/25/16,7.143,68.033,-61.653,-1.4942,32.1649,4.514,8.187,0.943
GreenEdge_Amundsen,G403,6/25/16,1.013,68.033,-61.653,-1.3901,32.1368,3.632,7.59,0.82
GreenEdge_Amundsen,G409,6/26/16,56.056,68.105,-59.97,-1.6974,33.4754,8.373,8.931,0.949
GreenEdge_Amundsen,G409,6/26/16,38.092,68.105,-59.97,-1.6658,33.3866,6.994,7.737,0.882
GreenEdge_Amundsen,G409,6/26/16,24.826,68.105,-59.97,-1.6489,33.261,6.461,7.263,0.826
GreenEdge_Amundsen,G409,6/26/16,19.071,68.105,-59.97,-1.6284,33.1836,5.241,6.466,0.743
GreenEdge_Amundsen,G409,6/26/16,6.069,68.105,-59.97,-1.377,32.0213,3.384,6.963,0.874
GreenEdge_Amundsen,G409,6/26/16,1.062,68.105,-59.97,-1.4054,31.9952,3.073,6.917,0.849
GreenEdge_Amundsen,G413,6/27/16,50.307,68.125,-58.978,-1.6284,33.6087,8.539,6.362,0.806
GreenEdge_Amundsen,G413,6/27/16,30.142,68.125,-58.978,-1.5905,33.3926,5.95,4.865,0.686
GreenEdge_Amundsen,G413,6/27/16,21.919,68.125,-58.978,-1.5222,33.1261,4.468,4.183,0.581
GreenEdge_Amundsen,G413,6/27/16,6.639,68.125,-58.978,-1.3877,32.1597,1.281,2.291,0.364
GreenEdge_Amundsen,G413,6/27/16,0.956,68.125,-58.978,-1.3475,31.987,0.978,2.23,0.302
GreenEdge_Amundsen,G418,6/28/16,70.163,68.114,-57.765,-1.3295,33.6556,9.016,7.373,0.857
GreenEdge_Amundsen,G418,6/28/16,49.779,68.114,-57.765,-1.4262,33.5338,6.458,6.048,0.735
GreenEdge_Amundsen,G418,6/28/16,30.103,68.114,-57.765,-1,33.2306,1.199,3.266,0.405
GreenEdge_Amundsen,G418,6/28/16,19.905,68.114,-57.765,-0.7714,33.1779,0.706,2.763,0.341
GreenEdge_Amundsen,G418,6/28/16,9.925,68.114,-57.765,0.3797,32.9113,0.232,2.194,0.266
GreenEdge_Amundsen,G418,6/28/16,1.109,68.114,-57.765,1.2945,32.3651,0.054,1.949,0.226
GreenEdge_Amundsen,G507,6/30/16,50.159,70.008,-59.124,-1.6807,33.6007,8.045,5.83,0.772
GreenEdge_Amundsen,G507,6/30/16,30.122,70.008,-59.124,-1.6224,33.3883,5.582,3.543,0.642
GreenEdge_Amundsen,G507,6/30/16,20.041,70.008,-59.124,-1.6187,33.3764,4.306,2.488,0.556
GreenEdge_Amundsen,G507,6/30/16,12.11,70.008,-59.124,-1.5114,33.0609,1.187,1.191,0.378
GreenEdge_Amundsen,G507,6/30/16,5.107,70.008,-59.124,-1.0637,32.6604,0.421,0.874,0.318
GreenEdge_Amundsen,G507,6/30/16,2.037,70.008,-59.124,-0.4894,32.1888,0.155,0.564,0.188
GreenEdge_Amundsen,G512,2007-01-16,30.136,70,-60.365,-1.6853,33.4948,7.531,5.989,0.785
GreenEdge_Amundsen,G512,2007-01-16,19.933,70,-60.365,-1.6309,33.356,4.55,4.044,0.612
GreenEdge_Amundsen,G512,2007-01-16,14.678,70,-60.365,-1.4179,33.0922,1.201,2.829,0.531
GreenEdge_Amundsen,G512,2007-01-16,9.737,70,-60.365,-1.2818,32.8166,0.107,1.76,0.275
GreenEdge_Amundsen,G512,2007-01-16,5.057,70,-60.365,-1.2818,32.7874,0.062,1.894,0.294
GreenEdge_Amundsen,G512,2007-01-16,1.323,70,-60.365,-0.6526,31.4695,0.007,1.452,0.175
GreenEdge_Amundsen,G519,2007-02-16,25.149,70.006,-62.429,-1.7035,33.0382,7.485,11.837,1.077
GreenEdge_Amundsen,G519,2007-02-16,15.086,70.006,-62.429,-1.6636,32.924,6.594,11.379,1.016
GreenEdge_Amundsen,G519,2007-02-16,0.883,70.006,-62.429,-1.4112,32.0312,3.991,8.775,0.764
GreenEdge_Amundsen,G600,2007-03-16,40.11,70.499,-63.999,-1.7343,32.6827,7.435,13.813,1.213
GreenEdge_Amundsen,G600,2007-03-16,29.974,70.499,-63.999,-1.6929,32.6167,5.907,11.693,1.151
GreenEdge_Amundsen,G600,2007-03-16,20.297,70.499,-63.999,-1.6394,32.5201,4.424,9.818,1.009
GreenEdge_Amundsen,G600,2007-03-16,9.962,70.499,-63.999,-1.5524,32.2892,2.697,8.652,0.874
GreenEdge_Amundsen,G600,2007-03-16,1.208,70.499,-63.999,-1.3554,31.7432,1.846,7.881,0.765
GreenEdge_Amundsen,G605,2007-04-16,40.155,70.463,-62.504,-1.6114,33.2659,7.852,10.809,1.025
GreenEdge_Amundsen,G605,2007-04-16,29.836,70.463,-62.504,-1.5794,33.2067,6.869,10.22,0.999
GreenEdge_Amundsen,G605,2007-04-16,19.854,70.463,-62.504,-1.4368,33.1089,5.631,9.201,0.933
GreenEdge_Amundsen,G605,2007-04-16,10.044,70.463,-62.504,-1.3843,32.0183,2.788,7.531,0.784
GreenEdge_Amundsen,G605,2007-04-16,1.063,70.463,-62.504,-1.4185,31.7827,2.341,7.591,0.749
GreenEdge_Amundsen,G615,2007-05-16,50.045,70.502,-59.504,-1.7479,33.6189,9.126,7.997,0.877
GreenEdge_Amundsen,G615,2007-05-16,35.046,70.502,-59.504,-1.7125,33.5874,8.996,7.894,0.869
GreenEdge_Amundsen,G615,2007-05-16,29.916,70.502,-59.504,-1.6654,33.5686,7.295,6.971,0.781
GreenEdge_Amundsen,G615,2007-05-16,24.653,70.502,-59.504,-1.54,33.5454,0.765,5.301,0.574
GreenEdge_Amundsen,G615,2007-05-16,10.053,70.502,-59.504,2.4622,32.8933,0,1.818,0.177
GreenEdge_Amundsen,G615,2007-05-16,1.917,70.502,-59.504,2.5858,32.8656,0,1.731,0.173
GreenEdge_Amundsen,G604.5,2007-06-16,50.035,70.5,-62.631,-1.6531,33.3764,8.383,10.243,1.016
GreenEdge_Amundsen,G604.5,2007-06-16,34.831,70.5,-62.631,-1.6746,33.2304,7.523,10.442,0.977
GreenEdge_Amundsen,G604.5,2007-06-16,19.916,70.5,-62.631,-1.5092,32.9264,4.363,8.726,0.842
GreenEdge_Amundsen,G604.5,2007-06-16,14.883,70.5,-62.631,-1.313,32.7314,3.119,7.761,0.761
GreenEdge_Amundsen,G604.5,2007-06-16,10.089,70.5,-62.631,-1.0172,32.1415,2.568,6.349,0.67
GreenEdge_Amundsen,G604.5,2007-06-16,1.206,70.5,-62.631,-0.6753,31.6375,2.443,6.222,0.629
GreenEdge_Amundsen,G703,2007-07-16,50.1,69.5,-58.719,-1.7186,33.6292,9.478,7.892,0.867
GreenEdge_Amundsen,G703,2007-07-16,35.034,69.5,-58.719,-1.7171,33.5912,8.878,7.379,0.792
GreenEdge_Amundsen,G703,2007-07-16,1.45,69.5,-58.719,1.7951,32.3311,0.875,1.194,0.232
GreenEdge_Amundsen,G707,2007-08-16,60.231,69.511,-59.807,-1.6917,33.5767,8.895,8.712,0.959
GreenEdge_Amundsen,G707,2007-08-16,40.236,69.511,-59.807,-1.7023,33.5037,7.801,8.479,0.915
GreenEdge_Amundsen,G707,2007-08-16,35.139,69.511,-59.807,-1.6674,33.4753,7.193,8.06,0.872
GreenEdge_Amundsen,G707,2007-08-16,25.028,69.511,-59.807,-1.5626,33.3802,5.465,7.37,0.742
GreenEdge_Amundsen,G707,2007-08-16,9.971,69.511,-59.807,0.1765,32.3798,1.163,3.29,0.437
GreenEdge_Amundsen,G707,2007-08-16,1.17,69.511,-59.807,1.1531,32.0577,0.081,1.266,0.312
GreenEdge_Amundsen,G713,2007-09-16,49.981,69.501,-61.577,-1.6835,33.4983,8.158,9.253,1.005
GreenEdge_Amundsen,G713,2007-09-16,34.86,69.501,-61.577,-1.6226,33.4244,7.635,9.216,0.976
GreenEdge_Amundsen,G713,2007-09-16,20.215,69.501,-61.577,-1.5495,33.2873,4.632,5.957,0.752
GreenEdge_Amundsen,G713,2007-09-16,11.754,69.501,-61.577,-1.1165,33.0766,0.048,5.953,0.507
GreenEdge_Amundsen,G713,2007-09-16,7.036,69.501,-61.577,-0.6297,32.7627,0.074,4.88,0.459
GreenEdge_Amundsen,G713,2007-09-16,1.735,69.501,-61.577,0.3746,32.1972,0.238,2.555,0.38
GreenEdge_Amundsen,G719,2007-10-16,49.993,69.5,-63.279,-1.3745,32.9589,8.373,13.937,1.056
GreenEdge_Amundsen,G719,2007-10-16,35.02,69.5,-63.279,-1.6592,32.8377,6.692,11.623,0.965
GreenEdge_Amundsen,G719,2007-10-16,23.879,69.5,-63.279,-1.5565,32.6977,4.782,9.492,0.824
GreenEdge_Amundsen,G719,2007-10-16,16.938,69.5,-63.279,-1.3255,32.3211,2.416,7.615,0.628
GreenEdge_Amundsen,G719,2007-10-16,12.104,69.5,-63.279,-1.2589,32.1666,2.534,8.932,0.859
GreenEdge_Amundsen,G719,2007-10-16,1.05,69.5,-63.279,-1.2247,31.3425,1.646,8.042,0.756
GreenEdge_IC_2015,Polarheaven,4/14/15,65,67.4796,-63.79,-1.754,32.556,5.093,8.459,0.834
GreenEdge_IC_2015,Polarheaven,4/14/15,65,67.4796,-63.79,-1.753,32.558,5.093,8.459,0.834
GreenEdge_IC_2015,Polarheaven,4/16/15,5,67.4796,-63.79,-1.744,32.316,4.175,8.766,0.838
GreenEdge_IC_2015,Polarheaven,4/16/15,5,67.4796,-63.79,-1.744,32.316,4.175,8.766,0.838
GreenEdge_IC_2015,Polarheaven,4/16/15,20,67.4796,-63.79,-1.737,32.386,4.622,14.512,0.893
GreenEdge_IC_2015,Polarheaven,4/16/15,20,67.4796,-63.79,-1.736,32.384,4.622,14.512,0.893
GreenEdge_IC_2015,Polarheaven,4/18/15,20,67.4796,-63.79,-1.736,32.413,4.756,10.165,0.798
GreenEdge_IC_2015,Polarheaven,4/18/15,20,67.4796,-63.79,-1.73,32.457,4.756,10.165,0.798
GreenEdge_IC_2015,Polarheaven,4/18/15,20,67.4796,-63.79,-1.739,32.409,4.756,10.165,0.798
GreenEdge_IC_2015,Polarheaven,4/20/15,2,67.4796,-63.79,-1.748,32.37,4.581,6.99,0.912
GreenEdge_IC_2015,Polarheaven,4/20/15,2,67.4796,-63.79,-1.745,32.366,4.581,6.99,0.912
GreenEdge_IC_2015,Polarheaven,4/20/15,20,67.4796,-63.79,-1.746,32.42,5.041,9.992,0.84
GreenEdge_IC_2015,Polarheaven,4/20/15,20,67.4796,-63.79,-1.748,32.42,5.041,9.992,0.84
GreenEdge_IC_2015,Polarheaven,4/20/15,40,67.4796,-63.79,-1.732,32.448,5.107,13.498,0.842
GreenEdge_IC_2015,Polarheaven,4/20/15,40,67.4796,-63.79,-1.724,32.466,5.107,13.498,0.842
GreenEdge_IC_2015,Polarheaven,4/20/15,60,67.4796,-63.79,-1.723,32.495,5.553,11.142,0.869
GreenEdge_IC_2015,Polarheaven,4/20/15,60,67.4796,-63.79,-1.716,32.509,5.553,11.142,0.869
GreenEdge_IC_2015,Polarheaven,4/22/15,2,67.4796,-63.79,-1.734,32.367,4.718,8.739,0.824
GreenEdge_IC_2015,Polarheaven,4/22/15,2,67.4796,-63.79,-1.729,32.322,4.718,8.739,0.824
GreenEdge_IC_2015,Polarheaven,4/22/15,5,67.4796,-63.79,-1.723,32.343,4.758,10.663,0.828
GreenEdge_IC_2015,Polarheaven,4/22/15,5,67.4796,-63.79,-1.725,32.374,4.758,10.663,0.828
GreenEdge_IC_2015,Polarheaven,4/22/15,20,67.4796,-63.79,-1.744,32.421,4.72,8.223,0.803
GreenEdge_IC_2015,Polarheaven,4/22/15,20,67.4796,-63.79,-1.744,32.406,4.72,8.223,0.803
GreenEdge_IC_2015,Polarheaven,4/22/15,40,67.4796,-63.79,-1.731,32.439,4.837,8.608,0.815
GreenEdge_IC_2015,Polarheaven,4/22/15,40,67.4796,-63.79,-1.721,32.47,4.837,8.608,0.815
GreenEdge_IC_2015,Polarheaven,4/22/15,60,67.4796,-63.79,-1.675,32.516,5.736,11.385,0.868
GreenEdge_IC_2015,Polarheaven,4/22/15,60,67.4796,-63.79,-1.681,32.526,5.736,11.385,0.868
GreenEdge_IC_2015,Polarheaven,4/24/15,2,67.4796,-63.79,-1.755,32.372,4.338,7.08,0.743
GreenEdge_IC_2015,Polarheaven,4/24/15,5,67.4796,-63.79,-1.753,32.378,4.542,7.538,0.757
GreenEdge_IC_2015,Polarheaven,4/24/15,20,67.4796,-63.79,-1.749,32.419,5.482,7.006,0.781
GreenEdge_IC_2015,Polarheaven,4/24/15,60,67.4796,-63.79,-1.659,32.578,5.424,8.489,0.815
GreenEdge_IC_2015,Polarheaven,4/26/15,2,67.4796,-63.79,-1.744,32.39,4.6,6.161,0.846
GreenEdge_IC_2015,Polarheaven,4/26/15,5,67.4796,-63.79,-1.738,32.393,4.555,6.535,0.829
GreenEdge_IC_2015,Polarheaven,4/26/15,20,67.4796,-63.79,-1.74,32.439,4.927,6.719,0.846
GreenEdge_IC_2015,Polarheaven,4/26/15,40,67.4796,-63.79,-1.724,32.461,5.108,7.25,0.858
GreenEdge_IC_2015,Polarheaven,4/26/15,60,67.4796,-63.79,-1.613,32.614,5.955,8.252,0.898
GreenEdge_IC_2015,Polarheaven,4/28/15,1,67.4796,-63.79,NA,NA,4.462,5.839,0.826
GreenEdge_IC_2015,Polarheaven,4/28/15,2,67.4796,-63.79,-1.756,32.387,4.438,6.16,0.817
GreenEdge_IC_2015,Polarheaven,4/28/15,5,67.4796,-63.79,-1.755,32.388,4.438,6.16,0.817
GreenEdge_IC_2015,Polarheaven,4/28/15,8,67.4796,-63.79,-1.741,32.419,4.311,6.104,0.874
GreenEdge_IC_2015,Polarheaven,4/28/15,14,67.4796,-63.79,-1.739,32.434,4.311,6.104,0.874
GreenEdge_IC_2015,Polarheaven,4/28/15,40,67.4796,-63.79,-1.716,32.476,5.192,7.144,0.845
GreenEdge_IC_2015,Polarheaven,4/28/15,60,67.4796,-63.79,-1.642,32.595,6.047,8.176,0.88
GreenEdge_IC_2015,Polarheaven,4/30/15,1,67.4796,-63.79,-1.757,32.387,4.47,6.904,0.84
GreenEdge_IC_2015,Polarheaven,4/30/15,1,67.4796,-63.79,NA,NA,4.47,6.904,0.84
GreenEdge_IC_2015,Polarheaven,4/30/15,2,67.4796,-63.79,-1.754,32.451,4.584,6.497,0.835
GreenEdge_IC_2015,Polarheaven,4/30/15,2,67.4796,-63.79,-1.758,32.44,4.584,6.497,0.835
GreenEdge_IC_2015,Polarheaven,4/30/15,14,67.4796,-63.79,-1.75,32.46,4.737,6.545,0.825
GreenEdge_IC_2015,Polarheaven,4/30/15,14,67.4796,-63.79,-1.75,32.453,4.737,6.545,0.825
GreenEdge_IC_2015,Polarheaven,4/30/15,40,67.4796,-63.79,-1.657,32.528,4.97,6.724,0.804
GreenEdge_IC_2015,Polarheaven,4/30/15,40,67.4796,-63.79,-1.717,32.486,4.97,6.724,0.804
GreenEdge_IC_2015,Polarheaven,4/30/15,60,67.4796,-63.79,-1.636,32.603,5.657,7.622,0.866
GreenEdge_IC_2015,Polarheaven,4/30/15,60,67.4796,-63.79,-1.696,32.523,5.657,7.622,0.866
GreenEdge_IC_2015,Polarheaven,2005-02-15,1,67.4796,-63.79,-1.739,32.353,4.349,7.375,0.835
GreenEdge_IC_2015,Polarheaven,2005-02-15,2,67.4796,-63.79,-1.744,32.373,4.326,6.002,0.813
GreenEdge_IC_2015,Polarheaven,2005-02-15,5,67.4796,-63.79,-1.758,32.442,4.282,5.91,0.814
GreenEdge_IC_2015,Polarheaven,2005-02-15,14,67.4796,-63.79,-1.756,32.453,4.613,6.788,0.844
GreenEdge_IC_2015,Polarheaven,2005-02-15,20,67.4796,-63.79,-1.752,32.456,4.613,6.788,0.844
GreenEdge_IC_2015,Polarheaven,2005-02-15,40,67.4796,-63.79,-1.695,32.497,5.162,7.122,0.86
GreenEdge_IC_2015,Polarheaven,2005-02-15,60,67.4796,-63.79,-1.656,32.567,5.736,8.065,0.893
GreenEdge_IC_2015,Polarheaven,2005-04-15,1,67.4796,-63.79,-1.761,32.353,4.976,6.895,0.903
GreenEdge_IC_2015,Polarheaven,2005-04-15,2,67.4796,-63.79,-1.761,32.352,4.128,6.803,0.825
GreenEdge_IC_2015,Polarheaven,2005-04-15,5,67.4796,-63.79,-1.76,32.353,4.092,5.851,0.843
GreenEdge_IC_2015,Polarheaven,2005-04-15,20,67.4796,-63.79,-1.75,32.436,4.152,5.608,0.834
GreenEdge_IC_2015,Polarheaven,2005-04-15,40,67.4796,-63.79,-1.73,32.471,5.119,7.421,0.898
GreenEdge_IC_2015,Polarheaven,2005-04-15,60,67.4796,-63.79,-1.699,32.502,5.518,7.757,0.89
GreenEdge_IC_2015,Polarheaven,2005-06-15,1,67.4796,-63.79,-1.731,32.339,4.434,6.245,0.861
GreenEdge_IC_2015,Polarheaven,2005-06-15,2,67.4796,-63.79,-1.732,32.338,4.276,6.092,0.848
GreenEdge_IC_2015,Polarheaven,2005-06-15,5,67.4796,-63.79,-1.718,32.347,4.451,6.261,0.866
GreenEdge_IC_2015,Polarheaven,2005-06-15,20,67.4796,-63.79,-1.727,32.455,5.077,6.861,0.88
GreenEdge_IC_2015,Polarheaven,2005-06-15,40,67.4796,-63.79,-1.724,32.47,5.065,7.273,0.882
GreenEdge_IC_2015,Polarheaven,2005-06-15,60,67.4796,-63.79,-1.658,32.533,5.535,7.551,0.92
GreenEdge_IC_2015,Polarheaven,2005-08-15,1,67.4796,-63.79,-1.732,32.376,4.516,6.549,0.849
GreenEdge_IC_2015,Polarheaven,2005-08-15,2,67.4796,-63.79,-1.734,32.376,4.541,6.413,0.867
GreenEdge_IC_2015,Polarheaven,2005-08-15,5,67.4796,-63.79,-1.737,32.381,4.553,6.134,0.862
GreenEdge_IC_2015,Polarheaven,2005-08-15,20,67.4796,-63.79,-1.736,32.453,4.845,6.726,0.859
GreenEdge_IC_2015,Polarheaven,2005-08-15,40,67.4796,-63.79,-1.706,32.491,5.158,6.955,0.87
GreenEdge_IC_2015,Polarheaven,2005-08-15,60,67.4796,-63.79,-1.619,32.612,5.864,7.938,0.92
GreenEdge_IC_2015,Polarheaven,5/14/15,1,67.4796,-63.79,-1.771,32.427,4.133,6.712,0.831
GreenEdge_IC_2015,Polarheaven,5/14/15,2,67.4796,-63.79,-1.772,32.427,4.267,6.346,0.852
GreenEdge_IC_2015,Polarheaven,5/14/15,2,67.4796,-63.79,-1.772,32.427,4.267,6.346,0.852
GreenEdge_IC_2015,Polarheaven,5/14/15,2,67.4796,-63.79,-1.772,32.427,4.267,6.346,0.852
GreenEdge_IC_2015,Polarheaven,5/14/15,5,67.4796,-63.79,-1.769,32.434,4.361,6.631,0.847
GreenEdge_IC_2015,Polarheaven,5/14/15,20,67.4796,-63.79,-1.744,32.466,4.784,7.146,0.868
GreenEdge_IC_2015,Polarheaven,5/14/15,40,67.4796,-63.79,-1.696,32.513,5.392,7.654,0.897
GreenEdge_IC_2015,Polarheaven,5/14/15,60,67.4796,-63.79,-1.633,32.577,6.168,8.265,0.981
GreenEdge_IC_2015,Polarheaven,5/16/15,1,67.4796,-63.79,-1.735,32.411,4.542,6.711,0.836
GreenEdge_IC_2015,Polarheaven,5/16/15,2,67.4796,-63.79,-1.736,32.414,4.652,6.151,0.813
GreenEdge_IC_2015,Polarheaven,5/16/15,5,67.4796,-63.79,-1.749,32.436,4.989,7.258,0.858
GreenEdge_IC_2015,Polarheaven,5/16/15,20,67.4796,-63.79,-1.734,32.474,4.946,7.146,0.887
GreenEdge_IC_2015,Polarheaven,5/16/15,40,67.4796,-63.79,-1.708,32.496,5.311,7.268,0.894
GreenEdge_IC_2015,Polarheaven,5/16/15,60,67.4796,-63.79,-1.69,32.516,5.541,7.544,0.889
GreenEdge_IC_2015,Polarheaven,5/18/15,1,67.4796,-63.79,-1.72,32.43,4.849,6.621,0.924
GreenEdge_IC_2015,Polarheaven,5/18/15,2,67.4796,-63.79,-1.72,32.431,4.97,10.067,1.034
GreenEdge_IC_2015,Polarheaven,5/18/15,5,67.4796,-63.79,-1.717,32.432,5.191,6.423,1.148
GreenEdge_IC_2015,Polarheaven,5/18/15,20,67.4796,-63.79,-1.745,32.469,5.032,8.379,0.873
GreenEdge_IC_2015,Polarheaven,5/18/15,40,67.4796,-63.79,-1.733,32.476,5.182,7.588,1.017
GreenEdge_IC_2015,Polarheaven,5/18/15,60,67.4796,-63.79,-1.693,32.515,5.789,8.436,0.944
GreenEdge_IC_2015,Polarheaven,5/20/15,2,67.4796,-63.79,-1.754,32.454,4.54,6.59,0.81
GreenEdge_IC_2015,Polarheaven,5/20/15,5,67.4796,-63.79,-1.756,32.454,5.157,6.667,0.853
GreenEdge_IC_2015,Polarheaven,5/20/15,5,67.4796,-63.79,-1.756,32.454,4.67,6.55,0.8
GreenEdge_IC_2015,Polarheaven,5/20/15,20,67.4796,-63.79,-1.742,32.467,4.97,6.58,0.8
GreenEdge_IC_2015,Polarheaven,5/20/15,40,67.4796,-63.79,-1.695,32.514,4.81,7.005,0.8
GreenEdge_IC_2015,Polarheaven,5/20/15,60,67.4796,-63.79,-1.618,32.606,5.05,7.13,0.821
GreenEdge_IC_2015,Polarheaven,5/22/15,1,67.4796,-63.79,-1.736,32.461,4.73,6.48,0.85
GreenEdge_IC_2015,Polarheaven,5/22/15,2,67.4796,-63.79,-1.742,32.462,4.47,6.15,0.81
GreenEdge_IC_2015,Polarheaven,5/22/15,5,67.4796,-63.79,-1.746,32.465,4.59,6.17,0.81
GreenEdge_IC_2015,Polarheaven,5/22/15,20,67.4796,-63.79,-1.734,32.471,4.7,6.35,0.81
GreenEdge_IC_2015,Polarheaven,5/22/15,40,67.4796,-63.79,-1.71,32.493,5.017,6.697,0.832
GreenEdge_IC_2015,Polarheaven,5/22/15,60,67.4796,-63.79,-1.581,32.656,5.57,7.427,0.834
GreenEdge_IC_2015,Polarheaven,5/25/15,1,67.4796,-63.79,-1.739,32.479,4.69,6.45,0.81
GreenEdge_IC_2015,Polarheaven,5/25/15,2,67.4796,-63.79,-1.739,32.48,4.54,6.14,0.78
GreenEdge_IC_2015,Polarheaven,5/25/15,5,67.4796,-63.79,-1.728,32.484,4.81,6.43,0.8
GreenEdge_IC_2015,Polarheaven,5/25/15,20,67.4796,-63.79,-1.707,32.506,4.91,6.79,0.82
GreenEdge_IC_2015,Polarheaven,5/25/15,40,67.4796,-63.79,-1.682,32.547,5.67,7.5,0.838
GreenEdge_IC_2015,Polarheaven,5/25/15,60,67.4796,-63.79,-1.633,32.636,6,7.967,0.856
GreenEdge_IC_2015,Polarheaven,5/27/15,1,67.4796,-63.79,NA,NA,4.86,6.65,0.83
GreenEdge_IC_2015,Polarheaven,5/27/15,2,67.4796,-63.79,-1.735,32.476,4.79,6.43,0.82
GreenEdge_IC_2015,Polarheaven,5/27/15,5,67.4796,-63.79,-1.726,32.493,4.84,6.52,0.84
GreenEdge_IC_2015,Polarheaven,5/27/15,20,67.4796,-63.79,-1.691,32.514,5.4,6.93,0.86
GreenEdge_IC_2015,Polarheaven,5/27/15,40,67.4796,-63.79,-1.669,32.551,5.35,7.203,0.768
GreenEdge_IC_2015,Polarheaven,5/27/15,60,67.4796,-63.79,-1.648,32.613,5.97,7.827,0.843
GreenEdge_IC_2015,Polarheaven,5/29/15,1,67.4796,-63.79,-1.747,32.493,4.53,6.95,0.79
GreenEdge_IC_2015,Polarheaven,5/29/15,2,67.4796,-63.79,-1.746,32.494,4.91,6.8,0.87
GreenEdge_IC_2015,Polarheaven,5/29/15,5,67.4796,-63.79,-1.741,32.495,5.22,7.07,0.9
GreenEdge_IC_2015,Polarheaven,5/29/15,20,67.4796,-63.79,-1.731,32.504,4.69,7.07,0.82
GreenEdge_IC_2015,Polarheaven,5/29/15,40,67.4796,-63.79,-1.687,32.559,5.35,7.216,0.829
GreenEdge_IC_2015,Polarheaven,5/29/15,60,67.4796,-63.79,-1.668,32.613,5.48,8.656,0.835
GreenEdge_IC_2015,Polarheaven,5/31/15,1,67.4796,-63.79,-1.71,32.472,4.9,6.65,0.84
GreenEdge_IC_2015,Polarheaven,5/31/15,2,67.4796,-63.79,-1.74,32.482,4.66,6.44,0.78
GreenEdge_IC_2015,Polarheaven,5/31/15,5,67.4796,-63.79,-1.751,32.489,5.31,6.69,0.91
GreenEdge_IC_2015,Polarheaven,5/31/15,20,67.4796,-63.79,-1.74,32.495,5.41,7.14,0.97
GreenEdge_IC_2015,Polarheaven,5/31/15,40,67.4796,-63.79,-1.703,32.542,5.08,6.581,0.819
GreenEdge_IC_2015,Polarheaven,5/31/15,60,67.4796,-63.79,-1.675,32.591,5.47,7.034,0.963
GreenEdge_IC_2015,Polarheaven,2006-02-15,1,67.4796,-63.79,NA,NA,4.72,6.99,0.8
GreenEdge_IC_2015,Polarheaven,2006-02-15,2,67.4796,-63.79,-1.744,32.484,4.9,6.64,0.81
GreenEdge_IC_2015,Polarheaven,2006-02-15,5,67.4796,-63.79,-1.745,32.497,4.62,6.57,0.8
GreenEdge_IC_2015,Polarheaven,2006-02-15,20,67.4796,-63.79,-1.739,32.499,5.06,6.83,0.87
GreenEdge_IC_2015,Polarheaven,2006-02-15,40,67.4796,-63.79,-1.705,32.533,5.28,7.048,0.853
GreenEdge_IC_2015,Polarheaven,2006-02-15,60,67.4796,-63.79,-1.687,32.567,6.28,7.613,0.916
GreenEdge_IC_2015,Polarheaven,2006-04-15,1,67.4796,-63.79,-1.736,32.489,5.29,6.42,0.86
GreenEdge_IC_2015,Polarheaven,2006-04-15,5,67.4796,-63.79,-1.746,32.502,4.87,6.41,0.85
GreenEdge_IC_2015,Polarheaven,2006-04-15,20,67.4796,-63.79,-1.743,32.503,5.29,6.57,0.91
GreenEdge_IC_2015,Polarheaven,2006-04-15,40,67.4796,-63.79,-1.683,32.573,6.15,6.915,0.911
GreenEdge_IC_2015,Polarheaven,2006-04-15,60,67.4796,-63.79,-1.647,32.623,5.89,7.369,0.883
GreenEdge_IC_2015,Polarheaven,2006-06-15,1,67.4796,-63.79,-1.72,32.478,4.74,7.25,0.81
GreenEdge_IC_2015,Polarheaven,2006-06-15,2,67.4796,-63.79,-1.729,32.491,5.07,6.93,0.84
GreenEdge_IC_2015,Polarheaven,2006-06-15,5,67.4796,-63.79,-1.744,32.504,4.89,6.84,0.81
GreenEdge_IC_2015,Polarheaven,2006-06-15,20,67.4796,-63.79,-1.73,32.51,4.86,6.8,0.83
GreenEdge_IC_2015,Polarheaven,2006-06-15,40,67.4796,-63.79,-1.703,32.544,5.29,7.245,0.846
GreenEdge_IC_2015,Polarheaven,2006-06-15,60,67.4796,-63.79,-1.622,32.652,6.34,7.661,0.872
GreenEdge_IC_2015,Polarheaven,2006-08-15,1,67.4796,-63.79,-1.733,32.479,5.07,6.99,0.87
GreenEdge_IC_2015,Polarheaven,2006-08-15,2,67.4796,-63.79,-1.741,32.496,4.72,6.9,0.82
GreenEdge_IC_2015,Polarheaven,2006-08-15,2,67.4796,-63.79,-1.741,32.496,4.72,6.9,0.82
